SAMPLE_DATE,DATA_PROVIDER,SAMPLE_NAME,Lake Name,INFO_TYPE,HAB_STATUS,Bloom Extent,Latitude,Longitude,DOMINANT ALGAL SPECIES,MICROCYSTIN,FP_BG,FP_TOT,FP_CRYP,FP_GREEN,FP_DIA,LAB_NAME_CODE,Station.Name,REMARK
6/23/2019,CSL,19-139.1-01,Skaneateles Lake,OW,NO_BLOOM,NOT REPORTED,42.918062,-76.415406,NA,NA,0,1.7,0,0.5,1.2,UFI,Skaneateles Lake Site 1 Epi,
6/24/2019,CSL,19-139.2-01,Skaneateles Lake,OW,NO_BLOOM,NOT REPORTED,42.801633,-76.292495,NA,NA,0,2.1,0,0.7,1.4,UFI,Skaneateles Lake Site 2 Epi,
7/7/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.74179,-76.31825,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/8/2019,CSL,19-139.2-02,Skaneateles Lake,OW,NO_BLOOM,OPEN WATER,42.801633,-76.292495,NA,NA,0,0.6,0.1,0.4,0.2,UFI,Skaneateles Lake Site 2 Epi,
7/9/2019,CSL,19-139.1-02,Skaneateles Lake,OW,NO_BLOOM,OPEN WATER,42.918062,-76.415406,NA,NA,0,0.8,0,0.4,0.4,UFI,Skaneateles Lake Site 1 Epi,
7/14/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.9736,-85.93232,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,71.90741,-72.14883,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8382,-76.35908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.78897,-76.31809,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83813,-76.3317,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83884,-76.35529,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.85124,-76.33751,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.76561,-76.26973,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.87566,-76.40856,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.76464,-76.269849,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.86776,-76.36758,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.89077,-76.38619,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.9301,-76.4264,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.80346,143.89893,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81426,-76.31854,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.9033,-76.39473,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94507,-76.42824,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83548,-76.41382,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.85326,-76.34812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/18/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.90809,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81377,-76.3164,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/20/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.78323,-76.27177,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,16.35505,22.40662,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.96839,-76.69817,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.82478,-76.33438,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.78843,-76.50711,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,43.65123,-78.92574,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.9033,-76.39473,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.89077,-76.38619,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8368,-76.3083,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,40.37755,-111.87212,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81045,-76.31249,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,43.46549,-75.61668,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.84563,-76.33945,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.87559,-76.40622,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,9.50021,-28.63937,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/23/2019,CSL,19-139.1-03,Skaneateles Lake,OW,NO_BLOOM,NO BLOOM PRESENT,42.918062,-76.415406,NA,NA,0,1.9,0,0.9,1,UFI,Skaneateles Lake Site 1 Epi,
7/23/2019,CSL,19-139.2-03,Skaneateles Lake,OW,NO_BLOOM,NO BLOOM PRESENT,42.801633,-76.292495,NA,NA,0,1.7,0,0.9,0.8,UFI,Skaneateles Lake Site 2 Epi,
7/23/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.35595,-77.83127,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/23/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8333,-76.3229,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/24/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83548,-76.41382,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/24/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94501,-76.43054,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/25/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.76561,-76.26973,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/25/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.90809,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/25/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8382,-76.3544,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/27/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94481,-76.42683,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/28/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83813,-76.3317,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.87258,-76.55212,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,76.4969,-81.69544,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.86776,-76.36758,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8333,-76.3229,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.9033,-76.39473,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.89071,-76.38678,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,43.23969,-76.27119,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8591,-76.354936,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,43.01786,-76.66397,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81052,-76.31225,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81409,-76.31785,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/29/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,39.12271,-72.30927,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/30/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.85326,-76.34812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/31/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/31/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94484,-76.42828,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/1/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.93527,-76.41385,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/3/2019,CSL,19-139.2-04,Skaneateles Lake,OW,NO_BLOOM,OPEN WATER,42.801633,-76.292495,NA,NA,0,1.5,0.1,1.3,0.1,UFI,Skaneateles Lake Site 2 Epi,
8/3/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.90809,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/4/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,SMALL LOCALIZED,42.8382,-76.35908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/4/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8382,-76.35908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/5/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81072,-76.31536,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/5/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.875595,-76.406222,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/5/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8382,-76.35908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/5/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.91703,-75.25823,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/5/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/5/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.82478,-76.33438,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/5/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81061,-76.31229,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/5/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8333,-76.3229,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/5/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8591,-76.354936,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/5/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,46.79783,-116.48637,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/5/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/5/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.89077,-76.38619,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/6/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.84563,-76.33945,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/6/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8385,-76.32842,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/6/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.76464,-76.269849,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/6/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83548,-76.41382,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/7/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.85326,-76.34812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/7/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8382,-76.35908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/8/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.93554,-76.41402,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/8/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94494,-76.43044,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/8/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.90809,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/10/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94513,-76.42991,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/11/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.76561,-76.26973,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/11/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83548,-76.41382,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/11/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94488,-76.43026,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/12/2019,CSL,19-139.1-04,Skaneateles Lake,OW,NO_BLOOM,OPEN WATER,42.918062,-76.415406,NA,NA,0,3.4,0,2,1.4,UFI,Skaneateles Lake Site 1 Epi,
8/12/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,39.37439,-92.51388,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/12/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.82478,-76.33438,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/12/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.87559,-76.40622,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/12/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/12/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.89077,-76.38619,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/12/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.84942,-76.34233,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/12/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8333,-76.3229,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/12/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8382,-76.35908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/12/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,36.71521,-65.02258,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/12/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.91,-76.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/12/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81053,-76.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/12/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8591,-76.35494,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/13/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.84563,-76.33945,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/13/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.76464,-76.269849,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/13/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.86776,-76.36758,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/13/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8382,-76.3544,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/13/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.9449,-76.42828,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/13/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.903298,-76.394734,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/14/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,43.64447,-76.52939,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.90809,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/17/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.85,-76.3765,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/18/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8591,-76.35494,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.84942,-76.34233,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,59.77103,-34.47647,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8333,-76.3229,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.87559,-76.40622,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83548,-76.41382,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.89077,-76.38619,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81068,-76.31242,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,41.92829,-79.18746,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8368,-76.33027,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8382,-76.35908,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/19/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.86776,-76.36758,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/20/2019,CSL,19-139.2-05,Skaneateles Lake,OW,NO_BLOOM,OPEN WATER,42.801633,-76.292495,NA,NA,0.2,2,0.1,1.1,0.6,UFI,Skaneateles Lake Site 2 Epi,
8/20/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.903298,-76.394734,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/20/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.76464,-76.269849,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/20/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/20/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81412,-76.31845,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/20/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83865,-76.35532,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/20/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94467,-76.43052,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,41.71678,-76.35039,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,37.63853,-76.52879,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.76561,-76.26973,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.85326,-76.34812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.94491,-76.42836,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/21/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/22/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.90809,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/24/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/25/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83548,-76.41382,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/25/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.81425,-76.31824,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/25/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.03628,-75.93746,NA,NA,NA,NA,NA,NA,NA,NA,NA,
